"General Policy"
"    Cite our paper indicated below (*1) when Users present their results using the data downloaded from this website in scientific papers, reports, or abstracts of meetings."
"    Follow the individual policy for each catalog."
"    Users owe any responsibility in using the data downloaded from this website."
"    Catalogs on this website can be updated or modified (for example, due to the modification of the analyzing method) without any notification of Users."
"    Specify the acknowledgement to the projects funded by JSPS KAKENHI, "Science of Slow-to-Fast Earthquakes" (Grant Number JP21H05200) and “Science of Slow Earthquakes” (Grant Number JP16H06472), as indicated below (*2)."
"    We strictly prohibit any commercial use of the data provided in this website."
"    Do not redistribute or share the data downloaded from this website."
"    (*1) Kano, M., Aso, N., Matsuzawa, T., Ide, S., Annoura, S., Arai, R., Baba, S., Bostock, M., Chao, K., Heki, K., Itaba, S., Ito, Y., Kamaya, N., Maeda, T., Maury, J., Nakamura, M., Nishimura, T., Obana, K., Ohta, K., Poiata, N., Rousset, B., Sugioka, H., Takagi, R., Takahashi, T., Takeo, A., Tu, Y., Uchida, N., Yamashita, Y., & Obara, K. (2018). Development of a Slow Earthquake Database, Seismological Research Letters, 89 (4), 1566-1575, https://doi.org/10.1785/0220180021."
"    (*2) Acknowledgments should be described in the following example:"
"        This research was supported by JSPS KAKENHI Grant Number JP21H05200 and JP16H06472."
"    If the research was conducted by the group members of our project, add each grant number of JSPS KAKENHI."
"  "
"Okada2022a-SSE"
"    Users cite the following paper when using the data downloaded from this website."
"      Okada, Y., Nishimura, T., Tabei, T. et al. (2022). Development of a detection method for short-term slow slip events using GNSS data and its application to the Nankai subduction zone. Earth Planets Space 74, 18. https://doi.org/10.1186/s40623-022-01576-8."
"    Notices:"
"      Covered Period: from February 1997 to January 2020"
"      The reference date is the center day of the duration."
"      This catalog records class 1 SSEs. The criteria for the categorization are described in the original paper."
"  "
year,month,day,hour,min,sec,lat,lon,dep,mag,strike,dip,rake,length,width,slip,duration,catalog,ref,udate
2015, 5,30,  ,  ,     ,33.70200,132.98500,  28.624, 6.07,212.9, 5.2, 88.1,  78, 43,  0.012,   345600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2015, 4,19,  ,  ,     ,33.78800,134.35899,  24.415, 5.73,268.6, 9.4,150.6,  60, 31,  0.007,  2073600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2015, 4,13,  ,  ,     ,34.90500,137.58200,  26.119, 6.05,253.6,14.4,117.9,  65, 42,  0.014,  3110400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014,12,31,  ,  ,     ,33.84500,133.59700,  26.423, 5.82,228.8, 6.2,109.0,  69, 29,  0.009,  1382400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 8,28,  ,  ,     ,32.33000,132.11600,  23.473, 6.06,204.8,14.3, 63.6,  65, 27,  0.021,  1728000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 7, 9,  ,  ,     ,34.75800,136.75500,  29.699, 6.04,211.7,16.4, 86.6, 116, 33,  0.009,   345600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 5,14,  ,  ,     ,33.91100,133.47000,  27.468, 6.14,222.4, 5.6, 97.3, 117, 35,  0.013,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 4,15,  ,  ,     ,33.79500,134.58800,  24.376, 5.83,272.7,12.0,150.1,  81, 31,  0.007,   259200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 1,26,  ,  ,     ,34.85800,137.49400,  24.179, 6.11,239.7,12.4,112.0,  95, 47,  0.010,   691200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2014, 1, 4,  ,  ,     ,32.96500,132.28799,  25.777, 6.12,203.6,22.5, 81.8, 101, 45,  0.010,  1987200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2013,11,30,  ,  ,     ,33.76800,134.48801,  24.095, 5.99,266.9, 8.4,134.7,  89, 36,  0.009,  1036800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2013,10,27,  ,  ,     ,33.54600,132.58701,  27.861, 5.94,203.2,16.6, 91.3,  47, 36,  0.015,   864000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2013, 6, 6,  ,  ,     ,33.81800,133.39600,  27.512, 6.06,226.4, 5.8,101.4,  75, 39,  0.013,   604800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2013, 4, 8,  ,  ,     ,34.88000,137.09200,  25.776, 5.97,220.7,15.9, 77.0,  71, 39,  0.010,   777600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2013, 3, 4,  ,  ,     ,33.77400,135.89301,  24.227, 5.82,259.4,26.0,139.9,  45, 38,  0.010,  1468800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012,12,25,  ,  ,     ,34.67100,136.50999,  30.960, 5.95,207.8,21.4, 65.9,  78, 38,  0.009,  1728000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012,12, 2,  ,  ,     ,33.84300,133.74800,  25.270, 6.18,227.5, 6.2,104.0,  99, 56,  0.011,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012,11, 3,  ,  ,     ,35.03300,137.64200,  29.874, 5.95,257.0,15.0,119.5,  75, 25,  0.014,  2678400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012,10,18,  ,  ,     ,32.58200,132.07001,  21.040, 6.29,199.8,29.9, 77.2, 154, 59,  0.009,  3283200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012, 8, 6,  ,  ,     ,33.86900,134.18600,  25.490, 5.79,267.6,11.4,145.1,  47, 25,  0.013,   345600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012, 6, 7,  ,  ,     ,33.84300,133.41701,  27.594, 6.05,224.5, 5.4,104.4, 100, 44,  0.009,  1900800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012, 5,15,  ,  ,     ,34.69600,137.37601,  20.723, 5.98,228.5,11.9, 94.6,  83, 66,  0.005,   604800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2012, 1, 4,  ,  ,     ,33.77700,133.18500,  28.159, 6.21,215.6, 4.6, 94.2, 107, 55,  0.011,   518400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011,12,22,  ,  ,     ,33.56200,138.07700,   3.266, 6.66,233.0, 4.8, 86.5,  32, 30,  0.316,   518400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011,11,21,  ,  ,     ,32.26800,131.94000,  21.116, 6.11,198.5,28.7, 84.9, 121, 52,  0.007,  3369600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011, 9,20,  ,  ,     ,34.40600,136.40401,  31.894, 5.90,214.9,15.7, 88.4,  49, 22,  0.021,   777600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011, 8,11,  ,  ,     ,33.74800,133.41701,  26.718, 6.07,230.0, 6.5,104.4,  49, 47,  0.017,  1036800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011, 7,30,  ,  ,     ,35.00200,137.70599,  27.994, 5.89,258.2,17.4,118.0,  49, 44,  0.010,  1036800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2011, 3,22,  ,  ,     ,33.77300,134.38300,  23.573, 5.83,264.7, 9.6,129.9,  88, 47,  0.004,  1555200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010,12,14,  ,  ,     ,33.59300,132.78300,  28.321, 6.07,204.6, 7.2, 87.1,  86, 39,  0.012,   691200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010,11, 7,  ,  ,     ,33.79200,134.71201,  24.369, 5.92,273.7,12.8,138.2, 101, 31,  0.008,  3283200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 9,25,  ,  ,     ,34.19000,136.40700,  27.826, 5.91,218.3,16.2, 70.4,  36, 54,  0.012,  2332800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 8,15,  ,  ,     ,33.48800,132.81599,  27.667, 6.02,205.6, 6.8, 67.1,  67, 50,  0.010,   345600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 5,26,  ,  ,     ,34.75400,137.24200,  21.791, 5.99,224.1,14.2, 89.9,  72, 60,  0.007,   864000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 5,18,  ,  ,     ,32.96100,132.68300,  24.272, 6.04,213.9, 9.8, 92.6,  58, 47,  0.013,  2678400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 4,19,  ,  ,     ,33.78100,134.46300,  23.811, 6.04,266.6, 9.9,132.3,  94, 42,  0.009,   777600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 3,15,  ,  ,     ,34.84100,137.39799,  25.765, 5.83,249.6,12.9,128.5,  49, 39,  0.009,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 3, 5,  ,  ,     ,33.17800,132.82899,  25.928, 6.25,210.1, 6.8, 76.6,  33, 67,  0.034,  2764800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2010, 1,29,  ,  ,     ,31.72900,131.90601,  18.764, 6.20,196.9,18.3, 69.5, 153, 43,  0.009,  1382400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009,12,28,  ,  ,     ,33.92000,133.99001,  25.484, 6.06,242.1, 7.5,119.5,  94, 37,  0.011,   950400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009,11, 5,  ,  ,     ,33.45000,132.64999,  29.168, 5.97,208.0, 7.1, 83.0,  12, 29,  0.080,   950400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009,10,19,  ,  ,     ,34.71100,136.86800,  25.313, 6.03,211.3,18.1, 74.2, 107, 46,  0.007,   777600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009, 8,31,  ,  ,     ,34.93200,138.66000,   8.764, 5.93,225.6,17.6,110.6, 109, 70,  0.003,  3456000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009, 5,31,  ,  ,     ,33.72000,133.41400,  26.424, 5.99,230.4, 6.7, 97.7,  33, 44,  0.021,   950400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009, 5,16,  ,  ,     ,34.71300,137.50301,  21.475, 5.94,238.1,11.2,102.6,  88, 66,  0.004,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009, 2, 7,  ,  ,     ,34.94000,137.69901,  26.519, 5.85,255.9,15.3,104.9,  66, 42,  0.007,   259200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2009, 1,12,  ,  ,     ,33.82700,134.59500,  24.371, 5.96,263.4, 8.5,139.3, 129, 37,  0.006,  1555200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008,11,12,  ,  ,     ,34.81000,137.05499,  23.861, 6.02,216.2,17.1, 83.8,  73, 49,  0.009,   172800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008,10,16,  ,  ,     ,33.75500,134.05400,  24.545, 5.90,256.1, 6.5,148.8,  41, 33,  0.017,  1555200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 9,30,  ,  ,     ,33.54700,132.87801,  28.665, 5.96,212.8, 5.0, 88.1,  59, 32,  0.014,   172800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 6,20,  ,  ,     ,34.46300,136.51100,  30.990, 6.00,220.3,18.4, 97.0, 113, 31,  0.009,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 5,15,  ,  ,     ,34.99700,137.58800,  29.198, 5.85,257.6,15.0,118.6,  65, 34,  0.009,   691200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 3,17,  ,  ,     ,33.62700,133.03799,  28.504, 5.98,219.3, 4.6, 94.5,  55, 35,  0.015,   604800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 3, 5,  ,  ,     ,34.88700,136.96001,  27.278, 5.89,215.1,17.2, 78.2,  83, 24,  0.011,    86400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2008, 2,14,  ,  ,     ,33.78900,134.23801,  23.703, 5.89,264.3,10.4,143.7,  67, 46,  0.007,   172800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007,12,20,  ,  ,     ,33.56600,132.62000,  25.781, 5.92,202.0,19.6, 98.4,  76, 49,  0.006,    86400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007,11,13,  ,  ,     ,34.43300,136.39301,  30.111, 5.96,215.1,23.1, 94.7,  80, 37,  0.009,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007,10,20,  ,  ,     ,33.74800,133.46800,  26.186, 5.93,235.1, 7.5,112.0,  30, 45,  0.018,  1036800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007,10, 7,  ,  ,     ,34.95900,137.76401,  26.649, 5.87,255.0,14.9,105.0,  81, 37,  0.007,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007, 7,15,  ,  ,     ,34.75300,136.78500,  28.288, 5.87,211.7,17.4, 78.1,  59, 34,  0.010,   518400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007, 5,10,  ,  ,     ,33.78000,133.42999,  26.930, 6.00,229.8, 6.6, 97.5,  42, 30,  0.025,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007, 3,19,  ,  ,     ,33.85300,134.39400,  25.497, 5.73,269.9,10.8,129.8,  67, 21,  0.009,    86400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007, 3,14,  ,  ,     ,33.60400,132.81599,  28.937, 5.91,210.7, 6.0, 79.8,  46, 35,  0.014,   172800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2007, 2, 7,  ,  ,     ,34.93000,137.60500,  26.684, 5.95,254.0,14.5,108.4,  66, 36,  0.011,   604800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006,11, 8,  ,  ,     ,33.82000,134.36301,  24.929, 5.92,264.4, 7.7,143.4,  77, 26,  0.012,   432000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006, 9,14,  ,  ,     ,33.56100,132.83299,  23.299, 6.05,203.7,14.6, 84.4,  63, 74,  0.008,   777600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006, 4,18,  ,  ,     ,33.52100,132.75900,  28.673, 5.90,208.7, 6.5, 74.7,  31, 39,  0.018,   259200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006, 2,21,  ,  ,     ,33.81800,134.46400,  24.872, 5.85,268.6, 9.6,133.9,  82, 27,  0.009,   518400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006, 1,22,  ,  ,     ,33.81200,133.38400,  27.581, 6.02,226.3, 5.7, 96.6,  76, 40,  0.011,   604800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2006, 1,18,  ,  ,     ,34.92800,137.38499,  26.301, 6.07,238.8,13.4,100.6,  83, 36,  0.013,    86400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2005,12,19,  ,  ,     ,31.72700,131.63200,  25.942, 6.00,197.0,28.7, 43.0,  89, 34,  0.011,   864000.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2005,11, 6,  ,  ,     ,33.55400,135.07800,  18.023, 5.84,262.5,10.6,129.1,  84, 45,  0.005,    86400.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2005, 7,22,  ,  ,     ,34.97100,137.74600,  26.949, 5.95,254.5,15.1,107.2,  70, 33,  0.011,   345600.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2005, 4,18,  ,  ,     ,33.74900,133.34399,  27.101, 5.98,223.0, 5.9, 84.3,  64, 30,  0.015,  1123200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2004,12,30,  ,  ,     ,33.37600,132.64600,  28.018, 5.90,203.7, 8.8, 79.0,  40, 40,  0.014,   259200.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
2004,12,17,  ,  ,     ,33.77200,134.30701,  24.244, 5.75,267.9, 8.9,149.5,  51, 33,  0.008,   172800.00,Okada2022a-SSE,Okada et al. (2022),2022-04-05
