time,lat,lon,depth,mag
17680.140238078704,1.3779,97.1033,23440.0,5.2
17656.87703391204,1.9247,98.9744,129990.00000000001,4.6
17642.63667511574,1.7998,96.5101,34770.0,4.5
17642.48371909722,-3.3659,101.5937,65860.0,4.6
17625.99032199074,-2.175,99.3586,10000.0,4.9
17605.035280555556,-4.1465,100.4813,10000.0,4.5
17603.190033333336,1.9973,99.0036,124410.0,5.1
17592.87758148148,-0.1549,96.7971,10920.0,5.1
17591.136881134258,0.9974,98.7374,66960.0,5.2
17591.06653136574,0.9933,98.7624,59430.0,5.1
17582.986685995373,1.037,98.7305,81530.0,4.5
17576.240363194447,0.0035,97.3691,26630.0,4.7
17574.41451898148,-2.0957,100.6143,67050.0,4.6
17565.97491678241,-1.3217,99.6977,48800.0,4.7
17545.204154861112,-3.5722,101.6537,49220.0,4.6
17537.435175694445,0.3687,98.6231,50620.0,4.9
17529.80173275463,-2.8384,101.0514,40210.0,5.3
17522.736980439815,-4.3445,101.9407,44720.0,4.7
17517.50900497685,-1.8608,100.3584,46740.0,4.6
17491.78581111111,-3.6709,101.5643,39820.0,4.5
17490.987456944444,1.3731,96.9813,17440.0,5.1
17433.43515636574,-3.5379,101.4422,76330.0,4.5
17429.55391412037,1.1132,97.2894,34470.0,4.5
17424.525710648148,1.5765,99.5043,158570.0,5.0
17409.71314525463,-1.159,99.6881,43140.0,6.3
17394.172956365743,-2.2958,99.891,21400.0,5.3
17391.130677777775,-3.7682,101.6228,31000.0,6.4
17379.74323587963,0.0886,98.6265,35110.0,4.5
17374.80888229167,-4.3959,101.9417,50480.0,5.1
17361.059208796298,1.4763,99.1935,10000.0,4.9
17360.32013599537,1.3325,97.1282,31490.0,4.5
17356.54367326389,-4.3374,100.9072,14820.0,4.7
17355.81573599537,1.2191,99.3947,20760.0,4.5
17341.648733680555,0.6251,98.1142,32530.0,4.8
17338.2257849537,0.977,98.3729,59360.0,4.7
17322.61539340278,0.3057,99.5322,105920.0,4.6
17311.448257407406,0.4103,98.8923,67160.0,4.8
17298.46252962963,1.9565,99.0241,129320.0,4.7
17297.87604224537,-4.5289,101.2583,36840.0,4.8
17292.43125960648,0.6064,99.539,10000.0,4.8
17286.69270185185,0.7853,98.4838,55730.0,5.0
17286.35337604167,1.611,98.6104,93160.0,4.5
17285.74469340278,0.5981,99.5185,10000.0,4.7
17277.16701400463,-2.1582,99.6342,30190.0,5.2
17269.71046689815,-2.1079,100.5634,58770.0,4.6
17258.58003101852,-3.0394,101.5421,57160.0,5.3
17252.552391203702,0.6114,98.4164,52480.0,5.1
17243.508587384258,1.8376,99.0438,143640.0,4.6
17237.242264583336,1.967,98.9783,139850.0,4.5
17224.491272800926,1.7651,99.4345,164730.0,4.5
17212.731515046296,0.4888,99.7436,153290.0,4.5
17196.552609837963,-1.7774,98.9988,10000.0,4.7
17175.478195138887,-1.7053,100.3664,42350.0,5.6
17172.46079386574,1.4252,98.0419,54600.0,4.8
17172.43402951389,1.472,98.0814,54400.0,5.4
17172.26106215278,-2.8283,101.4996,91800.0,4.8
17168.586060185185,1.9044,98.9469,120310.0,4.5
17142.438871874998,-2.3487,99.9425,40200.0,4.6
17125.96492858796,-4.4752,100.562,10000.0,4.5
17113.396553240742,-2.3681,100.6863,57060.0,4.6
17111.585871296294,0.5775,98.4864,49650.0,4.8
17095.07293865741,-1.9525,100.1206,60920.0,4.5
17061.849185185183,-4.61,101.8498,38710.0,4.6
17061.395764583332,0.5131,99.4296,108810.0,4.7
17056.63206863426,-4.9064,101.7667,18300.0,5.3
17055.894150462962,-2.469,99.9425,37640.0,4.7
17052.816727083333,-4.7794,101.9371,35000.0,4.6
17045.836313425927,0.5533,98.6145,35000.0,5.5
17037.575513657408,-2.9567,100.0549,17150.0,5.8
17036.85390011574,-3.467,99.5222,16309.999999999998,4.7
17014.81956585648,1.7625,95.8373,28810.0,4.9
17012.9459375,1.9921,96.7284,27690.0,5.0
17008.17586087963,1.6808,96.9384,30460.0,4.6
16995.393279861113,1.4252,97.0314,22970.0,4.5
16992.397183680558,0.0313,100.0902,8070.0,5.1
16992.272763541667,-2.3134,100.6991,63300.0,4.7
16986.398727662036,-2.4053,101.1934,67720.0,4.6
16986.397719097222,1.134,97.1038,31190.0,4.9
16974.112573032406,0.984,97.4066,36210.0,5.1
16973.61987974537,0.9598,97.4036,29890.0,4.8
16973.59051678241,-2.1865,99.4112,6780.0,5.3
16973.30548946759,-4.6489,101.9911,42390.0,4.5
16970.886013194446,-3.3293,101.2686,39770.0,5.4
16968.915938773145,-3.5012,99.4263,31050.0,4.5
16956.13801550926,-1.5671,100.1562,41430.0,4.6
16953.955564814813,-2.0967,100.6654,50000.0,6.6
16935.95097476852,0.9168,98.8325,99890.0,4.5
16924.939305671298,-1.875,99.7338,35000.0,4.5
16911.730079050925,-2.1849,100.5742,63300.0,4.5
16907.88139340278,0.4499,97.9707,10000.0,5.1
16907.75588587963,0.3778,97.8847,24190.0,4.8
16906.433693287036,-3.6196,100.492,37770.0,4.8
16903.528596296295,0.2998,96.5263,10000.0,4.7
16899.377230092592,-2.9063,100.1395,31910.0,4.5
16893.76159733796,1.8638,98.9958,124160.0,4.8
16877.584015856482,1.0087,97.4721,30650.0,4.6
16867.036222337963,-3.5864,101.4207,38680.0,4.6
16848.81036550926,-3.5193,101.4879,58520.0,4.7
16836.854934143517,-0.5469,96.996,29510.0,4.5
16816.787889583335,-0.4798,99.2857,61720.0,5.2
16805.911116550928,-2.7285,99.923,10000.0,4.8
16789.047639699074,-1.4907,100.5029,68110.0,4.5
16784.288390856484,-3.5944,101.471,64019.99999999999,4.9
16776.53639699074,0.2999,99.5337,109120.0,4.5
16764.545416203706,0.9064,99.3425,111740.0,4.6
16762.53761122685,-0.5147,98.0279,22900.0,4.5
16747.399274421296,0.7863,98.8905,69000.0,5.7
16747.068746064815,-0.1994,97.0556,25300.0,4.5
16743.341827430555,0.5827,98.0365,28920.0,5.3
16738.08265925926,0.9924,97.509,26300.0,4.8
16734.422986689813,-1.454,97.0565,21020.0,5.1
16733.84581574074,-0.3459,99.0963,66230.0,4.9
16726.617517939816,1.4834,97.0675,20580.0,4.6
16714.364049189815,-0.4783,98.9505,49770.0,4.9
16695.807080324073,-1.4376,99.3948,16110.0,4.5
16694.160752314816,1.6927,96.4018,28510.0,4.8
16682.334893402778,1.1092,97.1382,34100.0,4.5
16670.86095324074,0.8464,97.7802,32000.0,4.6
16662.346901041667,-3.7421,101.7835,59000.0,5.1
16661.611389699072,1.6848,96.9849,28000.0,4.5
16660.814327546297,1.2653,97.0649,28000.0,4.8
16653.422852314816,0.9909,98.8317,85700.0,5.1
16651.577647685186,1.673,99.471,166000.0,4.5
16649.27472013889,-1.6993,100.1075,50000.0,4.5
16648.761716782406,-4.4113,101.1152,29000.0,4.7
16642.997000925927,0.2842,96.9936,35000.0,4.9
16639.82981875,-3.0017,99.922,27000.0,4.6
16603.32148460648,1.4826,98.8906,100000.0,4.5
16598.82942986111,-1.526,101.171,35000.0,4.8
16596.511465046297,1.2907,96.9616,28000.0,4.5
16593.460535648148,-3.654,101.7885,100000.0,4.5
16587.373135300928,-3.9456,98.8959,10000.0,4.8
16576.575086458335,1.8321,96.8944,28000.0,4.5
16570.24277789352,-3.6007,100.442,29000.0,4.5
16563.133572916668,1.5235,97.8398,45500.0,5.7
16562.68160023148,1.2758,97.0883,32400.0,4.7
16562.67729583333,1.2793,97.0284,21400.0,4.9
16551.538203935186,-1.7895,100.2621,56000.0,4.7
16544.77806724537,1.8982,98.9628,124000.0,5.2
16526.681508796297,-1.7795,99.6501,30000.0,4.5
16521.152157407407,1.969,96.8034,33100.0,5.0
16515.620806365743,1.3183,98.1689,24800.0,4.7
16509.779727083333,-4.8261,101.7502,36000.0,4.8
